,MI Scores
1160,0.06152640145023058
552,0.06151237704553969
745,0.061474953750697114
1894,0.06142489176770827
1188,0.06136501101789493
1934,0.0612005445928232
2145,0.061186599910735495
1712,0.060844578776400926
378,0.06082716362514429
1983,0.06069363260636518
2358,0.060687447037539144
1382,0.06065449692607716
2434,0.06054197609629863
2016,0.060377289592553396
372,0.06002279505188879
172,0.0599261160438429
24,0.05987993483260068
620,0.059057134456182325
2560,0.058990846969650956
890,0.0589269488387707
26,0.0588860747574369
1339,0.05883447965466315
355,0.05881748723243074
816,0.05870428628606028
2531,0.05866801681828848
1955,0.058121845649680814
365,0.058084045252818406
2138,0.05801636926651588
877,0.0578642311103863
2565,0.05777731401345498
2116,0.05776412251559826
2480,0.057532715823834124
2635,0.05745419880813252
1373,0.057311439213381554
345,0.057263386788822146
971,0.05679102188020568
2464,0.05667120928609615
1994,0.05666144733832823
1519,0.05662152891039263
38,0.05651454878090778
634,0.05644595132884955
2551,0.05643157172059565
510,0.05627014896130911
2379,0.05611281433020565
977,0.0560017671055375
1675,0.055973718311027376
2147,0.05590806424715211
807,0.05586998056803738
2320,0.05581062905069878
2431,0.055785126055022616
1918,0.055658935501440965
898,0.05559628257240057
700,0.055552876020298125
1571,0.055453394709671144
2586,0.05526431836307921
811,0.055118458119186364
919,0.05508239625399369
573,0.05507693259490054
639,0.05500520215168114
95,0.05500363176340173
1223,0.0549060285299241
1974,0.054876344081699724
258,0.05484797950792242
812,0.0547997667430149
1383,0.05466544086419489
2178,0.05455319039528295
2317,0.05455182854989893
269,0.054380120866131865
1962,0.054319568613391045
1131,0.054308259333416764
228,0.05424558046013672
469,0.05424169702510051
1142,0.054193080306141894
2318,0.05405883750442797
572,0.054025768284792
1034,0.05394049221821895
796,0.05378823027929336
471,0.05370972665418705
2637,0.05370836960221492
1878,0.053577244056493
1258,0.05352671293552902
1422,0.05332101608933515
1101,0.0532751591432592
1072,0.053173861407980194
1846,0.0528998110898975
2375,0.05278666544769539
1494,0.05255992515649144
967,0.05253144105697638
2421,0.05250053178386738
2050,0.05245656054335557
308,0.05229643108619797
782,0.052147181396411835
413,0.052110935393923086
406,0.052099829449767654
1699,0.051950866075148205
2369,0.051677207972714356
710,0.05167678452943747
1115,0.05165362177466726
1556,0.05158146908452821
1804,0.051537292561565806
2275,0.0515249738315795
430,0.0514993947231317
943,0.05144434962809896
2345,0.05140870611400761
1809,0.05137745709263619
76,0.05131034060174278
2573,0.05123981349559781
1477,0.05106618951624231
343,0.051057015316420706
1855,0.051034672180938045
1971,0.050910871859464635
1659,0.05089522847775241
1656,0.050878546554434134
440,0.050856812867043466
832,0.050799931374188034
2510,0.050796741554155034
1482,0.05077020773856056
1054,0.050712873995383934
1052,0.05065814289734316
884,0.05063166802139518
34,0.05043798505053765
309,0.05028711149717857
2286,0.05024426723820419
25,0.05022057294391713
656,0.05016201825439204
1082,0.05015227748379836
958,0.050093798630344466
1936,0.050042702099144964
1856,0.05000767401091899
1001,0.050006263161087805
123,0.04996677703471564
211,0.04991748298293919
2538,0.049829879202657246
740,0.049788235328115604
2608,0.049725037449267706
935,0.04963200451892069
1481,0.04952243190690098
493,0.04948850364710555
1937,0.04948324502811374
1448,0.049479490835345974
482,0.049471154582615195
712,0.049255529331228676
963,0.04925394521906101
558,0.049213277178972614
1155,0.049095177159471426
549,0.049014073420098114
2074,0.04884555282918601
1883,0.04875749378311278
2236,0.048558141448396874
1512,0.048410803382222145
874,0.0482874540606506
1209,0.04824322971961337
1662,0.04814217560447087
1977,0.0480981580619404
2090,0.04806380984488712
2588,0.04802993255207788
1195,0.04802867713967274
1016,0.04787726221699584
678,0.04786373529627275
945,0.047837045338954276
2549,0.04766487376462525
2391,0.04744435228109056
1768,0.04734766926150691
506,0.04717472863449279
478,0.047161754496315655
826,0.047004277693236673
1594,0.04686789129994784
2353,0.04683522281913355
2167,0.0468229227272392
1610,0.046683632960643706
686,0.04667623455784664
2448,0.04662327735207805
1737,0.04661093990220655
1514,0.0465558555542942
1734,0.04642580756677672
1180,0.04641240581400785
220,0.046368862665041366
962,0.046354623944659945
2103,0.04625642185617629
1995,0.04621420735693427
714,0.046207502818703006
511,0.04612825687151245
2026,0.04595132825466708
2048,0.04591893764550914
827,0.045891733632057896
1396,0.04584774261872493
470,0.04578180363815898
1873,0.045662796217977863
2650,0.04551228953775288
846,0.045449150723442244
1602,0.045447430243652054
1942,0.045444230579412714
509,0.045271162574128
1444,0.045223811960208415
133,0.04511606836029536
632,0.04501692646933364
2351,0.04485259481520387
2476,0.04476197578730101
141,0.044722056710591485
1660,0.04468406021381632
2596,0.04450867567803529
1257,0.04438886032591727
1903,0.044303692234667125
2513,0.044245973118920645
1467,0.044238258803829034
432,0.044183091496624805
1775,0.044176426701171057
1682,0.04411329051085211
242,0.044097350735770036
1566,0.04409507468616214
2447,0.04398420966249361
780,0.04395013001978487
2479,0.0439483884216485
585,0.04393352779623472
2477,0.04375012847383575
823,0.04362280479906877
