,MI Scores
1820,0.113318007630002
2101,0.11317039694467645
2333,0.1131425009454059
2405,0.11245465840852154
2055,0.11233278079157571
1201,0.11193168957318456
132,0.11161554323195144
1341,0.11141807652634306
1565,0.11133445752231363
1853,0.11116498121568874
204,0.11058097751064722
96,0.1095607022948002
2214,0.10953899168806913
854,0.10929122023279536
1763,0.10925477286427254
1708,0.10862727801302663
1095,0.10762650835017418
202,0.10702785147757865
2394,0.10666688788016465
678,0.10637040352882599
1365,0.10571913785181941
211,0.10531078978839048
2197,0.10457567942044577
2383,0.10428281916464277
1404,0.10394240236739138
2229,0.10388947570473706
2427,0.10336614681473
1047,0.10296892160275828
297,0.10296156597977246
759,0.10273653753127876
125,0.1025297910881302
1403,0.1023368779841265
61,0.10203044226073033
194,0.10167417008207513
2519,0.10137640134845505
2418,0.10131637464528298
559,0.10059803028082293
2524,0.1004122452826195
1995,0.0994315305005089
744,0.09941675162242625
1933,0.09940759416984468
2138,0.09918569030594915
334,0.09898970883179103
566,0.09875093410445146
754,0.09852489131299569
626,0.09840678305722061
1901,0.09822178058235664
1765,0.09816043673972263
1703,0.09784118967071542
2517,0.09782771175815252
2168,0.09761796007216184
422,0.09756730011025727
768,0.09750350737852687
431,0.09717058844482329
1225,0.09679578744869533
882,0.09678640034843111
2169,0.09667772473870917
113,0.09638374432119434
1422,0.09615249702381856
753,0.09608752163614076
1442,0.09573327994840497
2001,0.09573292551567336
807,0.09547812328369476
1139,0.09541389261824484
2455,0.09533143572219771
1172,0.09517489537657298
817,0.09512733560481523
756,0.09494369873557806
1195,0.09442634632961511
1344,0.09439918842460537
2510,0.09437761184775706
919,0.09379340004662096
865,0.09366300376191994
1085,0.09336216947550646
2264,0.09329447423356552
2073,0.09321972602364914
2294,0.09272681701270047
1983,0.09214176382414774
581,0.0921033356932992
131,0.0918547493367603
845,0.09178480543117296
1199,0.09150946478312871
1123,0.09138433661321832
2231,0.09128397069293204
1252,0.09125206291186228
851,0.09117170649681272
525,0.0909445257154804
1826,0.09089502169546648
1082,0.09088909113132626
4,0.09086075472493427
2577,0.09028595478396939
1235,0.0902562723645679
987,0.08998960944298062
2185,0.08995658801217665
77,0.08941257413363068
1971,0.08930796433797195
92,0.08913343775382199
1066,0.08871784904465585
505,0.08862082193694754
1162,0.08849157840608335
198,0.0884531422503021
1489,0.08839153484508788
1574,0.08827097459014377
565,0.08748263133323553
2167,0.08701257398538065
953,0.08653639884603992
276,0.08642171937838317
1142,0.08641057800732455
1015,0.08636125028124964
2120,0.08608364501348698
2141,0.08563744688684727
1567,0.08550476001981488
2275,0.08529067272427193
1457,0.08515654825586116
1645,0.08484384529096722
1810,0.08476357953705627
1813,0.08471114327557672
242,0.0846125018467454
2588,0.08451294176695745
1926,0.08394602539571405
141,0.0837852697291046
2114,0.08376413280180861
929,0.08371339278878231
12,0.0835789510366336
181,0.08349966538694353
2516,0.08344628611075233
502,0.0829417863931865
311,0.0827461209304392
2594,0.08267132379534381
360,0.08265721054602526
1233,0.08263715722826248
1041,0.08261869447593506
996,0.08260120230048251
2626,0.08257910831737103
630,0.08238572168403602
1668,0.08227469013102429
1972,0.0818036898321477
1754,0.08179625353655906
339,0.0816938067037345
2426,0.0816430707894078
1295,0.08150221541066571
1538,0.08108092500722108
920,0.081035885735675
1409,0.08067588675891812
1627,0.08061058985065772
272,0.08060553680149951
2020,0.0805483685535151
746,0.08053267382270368
220,0.08051748494083544
572,0.08040928715251905
448,0.07980070018669494
1429,0.07978912857764797
1785,0.07958994895858496
2222,0.07950146810756298
603,0.07927973491120222
1677,0.07895679231451869
1507,0.07888996875407361
2265,0.07871493140381958
1292,0.0787141066287349
2086,0.07867169922597927
94,0.07862136736189296
351,0.07836974871997526
1918,0.07821212831779611
877,0.07806204934422745
650,0.07800067457156068
1951,0.07782192779309716
2459,0.07758417375112536
319,0.07754370414132339
2573,0.07724031574078838
1111,0.07721125282321628
1482,0.07700576006859361
337,0.07682589322655309
1998,0.07659739572540447
2477,0.07656551184525329
1908,0.0765143894056135
827,0.07634502218621186
408,0.07627251900125875
1553,0.07613093593992026
1208,0.07595248974401692
2345,0.0758820785176586
1209,0.07585780063662284
390,0.07574945573194514
1496,0.07568708952636172
2107,0.07541322448166277
1348,0.07533662265989349
253,0.07523722249067522
933,0.0750633608942719
146,0.07492446032766997
710,0.07481689710640183
84,0.07479146182243168
2558,0.07454578261169509
1514,0.074540762761377
2590,0.07444234430061769
1653,0.07440552363452246
149,0.07430147148501698
1388,0.07420045082251114
780,0.07411854952332586
1656,0.07358262108422053
2077,0.07351768969979666
416,0.07338026760322647
2044,0.0732940901137078
2343,0.07305885287389602
233,0.07298303247795523
771,0.0728884062594295
506,0.0727527183951251
2361,0.07260821421920838
30,0.072523386927549
2233,0.07220045437772082
1318,0.07213035198859918
637,0.07206740273816603
2539,0.0719980916063796
1554,0.07145784139035705
2476,0.07142223732385222
634,0.07138843123138372
2508,0.07135234415420788
210,0.07134732388759168
2332,0.07127319976446289
1246,0.07124745349675088
34,0.07120847850206591
8,0.07119144885232531
2160,0.07112425065659567
934,0.07089665949159185
1927,0.07087020645525222
623,0.07082938775373249
551,0.07082874926271465
800,0.07081886066792142
6,0.07078428886348709
1883,0.0706490323351665
33,0.0705758678327153
816,0.07051129347568974
1017,0.07033186436086236
1076,0.07031386243882931
2495,0.07022205285176497
11,0.07013777657902764
1873,0.06991149708491129
1799,0.06982135183083393
900,0.06979521559095003
2112,0.06965738523928167
2082,0.06956891253804542
653,0.06952948328687825
2016,0.0694145597575142
2171,0.06920799354870288
440,0.06915502330532242
641,0.06914947824755835
2098,0.0690861508114633
2255,0.06883238904294053
2181,0.06876455741103404
463,0.06866570744044598
731,0.06863243947449371
2466,0.06862520292284424
1167,0.06790800995838486
1581,0.06790312125829967
775,0.06786624091017135
1588,0.06779016084220535
472,0.06765868483955906
370,0.0676423200197318
815,0.06762167531418584
604,0.06729920381858889
2424,0.06726915901140984
2300,0.06715324147254886
2080,0.06709846416747123
2344,0.0670905708951608
484,0.06700081020844273
413,0.06682722046097567
1475,0.0667115952305477
672,0.06664609192578075
750,0.06622057034566531
1721,0.06608300186165783
1220,0.06578480428844724
283,0.06565003672776903
0,0.06556220182756256
374,0.06555716756296359
1675,0.06552247573140013
1633,0.06533932779187301
39,0.06510209529741129
2544,0.06499904550276625
1551,0.06434353299831663
1609,0.06434191100396758
285,0.06427466417881256
2074,0.06414307944428232
1258,0.0638950706066117
455,0.06388911661511276
1134,0.06379094917298289
1855,0.06376341476784297
2414,0.06375268500151421
1866,0.06372441914492555
176,0.06340808740938542
2023,0.06314287489645087
2151,0.06279743476060062
1337,0.06275115792035812
783,0.06272898558304085
2196,0.06267206742321729
32,0.06267141594543357
2650,0.0626391465097691
1207,0.06230215643503456
2469,0.062109845008344156
1131,0.06207754445421276
2238,0.06201588976279426
1782,0.06195508426495522
1726,0.06155443501994062
2630,0.061487391450282036
2350,0.06146764868607679
511,0.061360145599267835
1168,0.06132111261966422
2580,0.061255816379444994
1524,0.06122999629515391
1759,0.060937896967679706
1226,0.06089755626883564
2313,0.06088319539837972
2560,0.060264893680985754
2271,0.060158447989942854
1827,0.059892561608892336
2209,0.0597679304981531
857,0.05961519265063853
2635,0.059580511967080696
90,0.059425697833312086
1351,0.059424383383892554
1476,0.059282376928926794
2356,0.059180800146777734
613,0.05901067608111443
1488,0.05895879776352997
2646,0.05831969070531473
106,0.058102263081527994
620,0.058064883678483614
2026,0.058046194150258135
344,0.05804138745571885
51,0.05792898405174007
392,0.057904914284132136
364,0.05789080386197121
410,0.05781473407965754
256,0.05778055267651183
1056,0.05777154434019893
2638,0.05766666977476387
1062,0.05746298279510853
2431,0.057442502079483315
787,0.05743275933815006
794,0.05720040529664505
2480,0.05719102658096986
2172,0.05716327243865038
70,0.05706174704329614
1659,0.056880599286571076
2324,0.05675563808928308
1767,0.05667661438992866
1448,0.05649316042482333
555,0.056359240004545175
892,0.05634369341046508
1218,0.056194578012235485
2629,0.056067619371901856
1128,0.05598397180738246
1621,0.055926889019290105
1187,0.055887184245774435
2022,0.0557701021628052
880,0.05574455365882436
1573,0.055696984291897955
378,0.05557960388455285
1740,0.05556504222669112
2478,0.05550106901607954
883,0.05543740823236121
2368,0.055383818653725214
2615,0.055370855512642425
1512,0.055336103979916285
2628,0.05480710882015538
1414,0.05468702909526435
1022,0.054679016630140076
1324,0.05444714970565734
1419,0.05440867600632249
174,0.054291488984086644
2309,0.05412566223790627
1354,0.05405708276642063
657,0.053995962423326826
172,0.05397988412096266
2156,0.053962079610254676
1663,0.05377845204874987
1964,0.05356471250031403
2354,0.05352319503785585
2546,0.05347836382807181
2370,0.05343207628565727
148,0.05339814025869494
886,0.05334267252127001
906,0.05333682098419601
2651,0.05321327855950786
407,0.05316646800326197
1970,0.05308034991180044
1733,0.05298159534934577
2384,0.0529726321529016
1420,0.0529568472338231
1559,0.052942285616421
2276,0.05283956475364526
2296,0.05276062802046777
1463,0.05271284704718582
966,0.05267535803449608
951,0.05265481011484674
188,0.05261186890342184
875,0.05257331629776907
994,0.052566012848984656
2380,0.05242711495194463
1591,0.05241515628975124
741,0.052289964017143475
2062,0.05228065063973508
1008,0.0521872946076245
248,0.05218169200066747
2039,0.052138784215814304
2483,0.05202792593467409
1391,0.05201611392464045
1276,0.05182038355355578
790,0.05167675989289222
2144,0.05155823252998326
1867,0.05152721856555775
2030,0.0514844310106195
166,0.05138019947607564
1459,0.05104016819307322
62,0.050826788151589586
2565,0.05080368367974719
686,0.05078231734685579
1546,0.05068877477368927
1327,0.05068215012731292
1571,0.05066475415278093
2043,0.05065054749504627
2289,0.05063781708468573
353,0.0505588868881075
46,0.05053281132196741
2184,0.050495085287649566
1706,0.05047985325861326
2403,0.050451799018564
1307,0.050292654868764775
340,0.05028293584018373
2624,0.05027146807423666
1915,0.05024739750476792
1834,0.05017636884520771
740,0.050128778557591236
2591,0.050074915132940045
1332,0.04977935529329924
1405,0.049712208581686124
1637,0.04967359764187185
24,0.049647709337143464
2574,0.049513051035269484
271,0.04950370940164284
2621,0.049276027309553605
1887,0.04921173886154584
1491,0.04888074426965838
301,0.04883323701825315
394,0.04873569087255003
1975,0.048665332162739716
789,0.04859725333527498
1447,0.04844258437423532
2606,0.04837125036966006
709,0.04829248660802721
21,0.04824833998092792
1539,0.04814859059926313
1385,0.04812134632804854
1608,0.04793137832542982
459,0.04792442974492106
640,0.04792208992624847
2029,0.047913007944535124
1303,0.04775459122903136
1502,0.04774338480766449
2376,0.04762329276600319
2219,0.0475611814081045
947,0.0475513485502006
2087,0.04752886170810022
922,0.047451668580028805
552,0.04742960196236723
1407,0.04736104727810542
366,0.0473316795308758
415,0.04727417799636591
1550,0.04717795996802154
585,0.04713995421679584
717,0.047036181381530096
1992,0.04699056115826483
811,0.046989871425647145
1508,0.0469836779802284
207,0.04668130291024175
1073,0.04667061426780528
2437,0.04665714543265764
261,0.04663150393741855
593,0.04645188467852357
850,0.046263797345374336
1284,0.04622633218286332
263,0.045836084626494245
249,0.04574026261663455
1182,0.045720987743962826
1179,0.045539406652542525
2236,0.04551884398667294
1592,0.0454272233238
2302,0.045200610000683206
1928,0.04519139952634177
913,0.04509430230600264
2136,0.04504078800192479
536,0.045009129634983935
25,0.04493376463930865
1416,0.0449221857950759
2163,0.04479591834257768
171,0.0447136913604913
1185,0.04461917968467022
336,0.044546242953664716
957,0.044516752231198
968,0.04450383578424377
1655,0.04430437133564835
1124,0.044180489523450106
1580,0.04416208796760834
365,0.043943229940879736
488,0.043941398152943734
1905,0.04377243446320511
737,0.043706958604758483
1196,0.04368167993774996
1053,0.04347456277142836
532,0.04326484103558448
1634,0.04325316789676936
317,0.04322699877511971
401,0.04322473291980877
1893,0.043208913776286995
2346,0.04318222721850118
669,0.043180889803975386
2154,0.043129858467129356
1521,0.04281079400201904
1527,0.04272804180902856
1828,0.042671705286347006
1428,0.042642179056319396
465,0.04258939398852313
1835,0.04245432397779014
238,0.042420013326349704
2542,0.04237578622453286
1801,0.04236550009318618
1386,0.042359903757532624
986,0.04233569218334621
801,0.04229440284860253
405,0.042290456933946174
1058,0.04215467675569373
1791,0.0421167530624067
587,0.04210777914271446
2032,0.042080260558780225
230,0.04206020879973371
2617,0.04202800272230789
2321,0.04191716503184795
1460,0.041884831342376305
372,0.04174934758251103
2084,0.04174092082176761
341,0.041716978402291716
2396,0.04158738722416455
941,0.04157181813938848
1724,0.04143551906857912
770,0.04137590863326723
2147,0.04121194053371946
803,0.04117420057276222
2237,0.041138874329856634
2054,0.04113394461077036
346,0.041080446917474145
1896,0.04105915476205624
842,0.04101659317905204
1494,0.0410087624743638
1613,0.041007803309209834
1143,0.040822450347139494
1812,0.0406367159703902
2442,0.040579260276076834
1079,0.04052709861945347
87,0.040450578136879134
1054,0.040436901091647215
158,0.040417268397561656
646,0.04037062680115433
1882,0.0403465804130283
2639,0.040296419361247615
1889,0.04029638601762553
2051,0.04008152967876555
2543,0.039959560270877326
312,0.03987491757148787
2559,0.039821158361091236
2207,0.0397077731071489
866,0.03958212909945047
1946,0.03947236215775085
860,0.039432241089104814
1532,0.03928994462956448
403,0.039255314108564754
896,0.03924467943550791
1582,0.039196571847923245
1109,0.039157760452120716
765,0.039081387126168377
144,0.039030256847281564
2250,0.03896490488530624
2056,0.038810974353440386
1358,0.03867604887985632
1451,0.03862269894887538
1426,0.03861279273433915
1544,0.03857350942723414
1628,0.03856070175240589
1481,0.038541404477728136
481,0.03853015012340455
395,0.038478258543348076
876,0.03847757328929369
534,0.03839813735996689
186,0.038395893115431345
298,0.03839551615702019
781,0.038113900409429746
1999,0.03808110588881419
2420,0.037876780808883126
1395,0.03780971799123023
730,0.03779256322937741
767,0.03770228864943581
2066,0.03761611448553559
2262,0.03761595023861153
2111,0.037563917509385814
1561,0.03746851297594622
1153,0.0374651235414607
478,0.037270164770184966
909,0.03723129753637089
1081,0.0372036956124715
2130,0.037175868704089066
1795,0.03710178867516278
969,0.037058982826036146
1850,0.03681748975357513
798,0.03680991030232761
1880,0.03668981340338995
2465,0.036658734561568096
1517,0.03665690166468094
20,0.03657786530471574
1564,0.03651517748504496
1237,0.036496826216234624
1287,0.03644215335095646
1727,0.03643832456663176
831,0.03639755581292903
